,start,end,runtime,model,num_questions,question_method,pdf_pages,pdf_load_time,Average GPU Utilization,Max GPU Utilization,Min GPU Utilization,Standard Deviation GPU Utilization,Average Memory Copy Utilization,Max Memory Copy Utilization,Min Memory Copy Utilization,Standard Deviation Memory Copy Utilization,Average Power,Max Power,Min Power,Standard Deviation Power,Average Temperature,Max Temperature,Min Temperature,Standard Deviation Temperature,Average Fan Speed,Max Fan Speed,Min Fan Speed,Standard Deviation Fan Speed
304,2024-07-30 03:21:00,2024-07-30 03:22:00,77,eci-io/climategpt-7b,20,shifted,48,14,20.3957805907173,100.0,0.0,36.5195886293072,9.055555555555555,100.0,0.0,20.744081379533338,73.7471484375,463.961,0.405,85.13023255907916,39.77590460526316,89.0,10.0,15.989235220902513,9190.477432778489,27300.0,0.0,5063.320259291722
305,2024-07-30 03:22:00,2024-07-30 03:24:00,87,eci-io/climategpt-7b,20,shifted,126,43,20.15725126475548,100.0,0.0,36.19110404986949,8.880370682392586,100.0,0.0,20.731299487852556,73.21921179698217,477.447,0.405,85.54925658548031,39.679286694101506,89.0,10.0,15.935656211725323,9206.913306451614,27300.0,0.0,5058.070698575003
306,2024-07-30 03:24:00,2024-07-30 03:25:00,77,ECarbenia/grimoiresigils,20,shifted,48,14,20.182813816343725,100.0,0.0,36.30348421577026,8.694608256107834,100.0,0.0,20.384789688567952,72.80614773662552,477.447,0.416,85.03723321369148,39.651440329218104,88.0,10.0,15.92820152858764,9207.28876834716,27300.0,0.0,5055.505401766835
307,2024-07-30 03:25:00,2024-07-30 03:27:00,92,ECarbenia/grimoiresigils,20,shifted,126,43,20.62005054759899,100.0,0.0,36.64711553378319,8.689132266217355,100.0,0.0,20.31733683298642,72.8767216579742,479.388,0.425,84.20294244880476,39.80735455543359,89.0,10.0,16.099955098867134,9220.333655290835,27150.0,0.0,5072.4921690160945
308,2024-07-30 03:27:00,2024-07-30 03:28:00,95,text-embedding-ada-002,20,shifted,48,14,20.78598564795272,100.0,0.0,36.76095221249105,9.022334597555837,100.0,0.0,20.76078130958601,72.97209880609304,483.344,0.435,84.2802746251394,39.87731576780568,89.0,10.0,16.21863898274316,9233.097953216375,27150.0,0.0,5085.287290855216
309,2024-07-30 03:28:00,2024-07-30 03:29:00,72,text-embedding-ada-002,20,shifted,126,43,21.48652064026959,100.0,0.0,37.32798484876984,9.275147928994082,100.0,0.0,21.225955218205225,73.00488024691357,483.344,0.405,83.67778957434176,39.937860082304525,87.0,10.0,16.260482787502937,9239.250804893754,26550.0,0.0,5062.946949466603
310,2024-07-30 03:29:00,2024-07-30 03:31:00,89,meta-llama/Meta-Llama-3-8B,20,shifted,48,14,20.37405541561713,100.0,0.0,36.549688964300366,9.153423499577343,100.0,0.0,21.095066277584134,73.00072378866685,460.366,0.405,83.8852839778527,39.95455789761839,88.0,10.0,16.226579352864196,9189.717721248397,27150.0,0.0,5100.841338903955
311,2024-07-30 03:31:00,2024-07-30 03:32:00,75,meta-llama/Meta-Llama-3-8B,20,shifted,126,43,20.111715481171547,100.0,0.0,36.22363894480698,8.859414225941423,100.0,0.0,20.78671174509518,72.25990596892886,473.021,0.408,82.98806139363278,39.82624693376942,88.0,10.0,16.086005488479717,9110.700603557814,27150.0,0.0,5152.341311336508
312,2024-07-30 03:32:00,2024-07-30 03:34:00,84,meta-llama/Meta-Llama-3-70B,20,shifted,48,14,19.58560066973629,100.0,0.0,35.8668773578065,9.030176026823137,100.0,0.0,21.173079574526025,72.24810823336968,473.021,0.424,84.00597782764213,39.70010905125409,88.0,10.0,16.09865379243418,9168.568727427237,27150.0,0.0,5091.790538340218
313,2024-07-30 03:34:00,2024-07-30 03:35:00,84,meta-llama/Meta-Llama-3-70B,20,shifted,126,43,19.95303983228512,100.0,0.0,36.22844615210743,8.645876935956467,100.0,0.0,20.864045153985096,72.46154192229038,468.612,0.435,84.5785517570135,39.67443762781186,87.0,10.0,16.13862883176421,9188.612836107555,26550.0,0.0,5059.976419716674
314,2024-07-30 03:35:00,2024-07-30 03:37:00,99,meta-llama/Meta-Llama-3.1-8B,20,shifted,48,14,20.589958158995817,100.0,0.0,36.86187583276719,8.720502092050209,100.0,0.0,20.83523128910365,73.04387786259542,492.563,0.436,83.62748094187872,39.81302807304443,87.0,10.0,16.199089676300172,9230.02086438152,27300.0,0.0,5047.461253048225
315,2024-07-30 03:37:00,2024-07-30 03:38:00,90,meta-llama/Meta-Llama-3.1-8B,20,shifted,126,43,20.48053578903307,100.0,0.0,36.74339663616751,9.263598326359832,100.0,0.0,21.457600126855183,72.87738021259199,492.563,0.432,83.22313306645265,39.800899427636956,87.0,10.0,16.246063396337455,9233.867936507937,27300.0,0.0,5042.652795606507
316,2024-07-30 03:38:00,2024-07-30 03:40:00,86,meta-llama/Meta-Llama-3.1-70B,20,shifted,48,14,20.273221757322176,100.0,0.0,36.65447701012691,9.281589958158996,100.0,0.0,21.4508841571909,73.01464258451472,467.662,0.432,83.17850449150792,39.71627146361406,88.0,10.0,16.156014496615093,9191.310440144589,27300.0,0.0,5057.278786212948
317,2024-07-30 03:40:00,2024-07-30 03:41:00,72,meta-llama/Meta-Llama-3.1-70B,20,shifted,126,43,20.894560669456062,100.0,0.0,37.17119237537643,8.89205020920502,100.0,0.0,21.035202898203657,73.46799550286181,467.662,0.436,84.20263881446351,39.728945216680295,89.0,10.0,16.154561369418435,9176.339365079366,26550.0,0.0,5044.381067525669
318,2024-07-30 03:41:00,2024-07-30 03:43:00,103,meta-llama/Meta-Llama-3.1-405B,20,shifted,48,14,20.52510460251046,100.0,0.0,36.76174232137368,8.471966527196653,100.0,0.0,20.512557504759624,73.18900954458685,465.868,0.424,84.31149772275347,39.74509269356598,89.0,10.0,16.10016592140013,9181.831253964898,27150.0,0.0,5033.712079008037
319,2024-07-30 03:43:00,2024-07-30 03:44:00,78,meta-llama/Meta-Llama-3.1-405B,20,shifted,126,43,19.776475512766847,100.0,0.0,36.39809112654866,8.609878610297196,100.0,0.0,20.875041067220028,72.61215261865793,463.329,0.424,83.54988426946922,39.68957055214724,88.0,10.0,15.949970166166063,9181.315075055893,27300.0,0.0,5044.600737940704
320,2024-07-30 03:44:00,2024-07-30 03:45:00,81,eci-io/climategpt-7b,21,shifted,48,14,20.001673640167365,100.0,0.0,36.58631424222255,8.33765690376569,100.0,0.0,20.392819906975458,73.05767402862986,465.996,0.431,84.79243915536458,39.67702371218316,88.0,10.0,15.935360851044956,9194.121382636657,27300.0,0.0,5058.420222844813
321,2024-07-30 03:45:00,2024-07-30 03:47:00,92,eci-io/climategpt-7b,21,shifted,126,43,19.82928870292887,100.0,0.0,36.47834813568974,8.560251046025105,100.0,0.0,20.69003055881366,73.78170302699755,465.996,0.431,84.76738800344614,39.79313164349959,89.0,10.0,15.97081910718998,9161.015774888083,27300.0,0.0,5080.359081055176
322,2024-07-30 03:47:00,2024-07-30 03:48:00,105,ECarbenia/grimoiresigils,21,shifted,48,14,19.823430962343096,100.0,0.0,36.45345712782477,8.653138075313807,100.0,0.0,20.51353524581932,72.9320678659035,486.92,0.455,83.45977927434868,39.82583810302535,89.0,10.0,15.929648593346968,9093.797184900832,27300.0,0.0,5146.100805096367
323,2024-07-30 03:48:00,2024-07-30 03:50:00,108,ECarbenia/grimoiresigils,21,shifted,126,43,20.38326359832636,100.0,0.0,36.900763657905486,8.272384937238494,100.0,0.0,20.08587338166642,72.56793485963479,486.92,0.405,83.33385284140518,39.78413736713001,88.0,10.0,15.91641742755342,9131.930257282585,27300.0,0.0,5111.367535312559
324,2024-07-30 03:50:00,2024-07-30 03:52:00,111,text-embedding-ada-002,21,shifted,48,14,20.09949622166247,100.0,0.0,36.728497607380646,8.375104777870913,100.0,0.0,20.266828876624576,72.94027255382937,471.131,0.382,83.79048936112066,39.788225674570725,88.0,10.0,15.94299115935217,9197.523465703971,27300.0,0.0,5056.474502005868
325,2024-07-30 03:52:00,2024-07-30 03:53:00,80,text-embedding-ada-002,21,shifted,126,43,20.182998324958124,100.0,0.0,36.71559320146867,8.423721709974853,100.0,0.0,20.4724349865188,73.01600940695296,471.131,0.405,84.01183980692355,39.733851185609154,88.0,10.0,15.885579332359127,9191.790583386177,27150.0,0.0,5044.798782889947
326,2024-07-30 03:53:00,2024-07-30 03:56:00,142,meta-llama/Meta-Llama-3-8B,21,shifted,48,14,19.912412831241284,100.0,0.0,36.698117294413386,8.251605696732756,100.0,0.0,20.273288582835228,73.39333047034765,497.22,0.408,84.32175205642127,39.75040883074407,88.0,10.0,15.824961642802947,9210.5958545108,27150.0,0.0,5033.837052116667
327,2024-07-30 03:56:00,2024-07-30 03:57:00,80,meta-llama/Meta-Llama-3-8B,21,shifted,126,43,21.36359832635983,100.0,0.0,37.64244903650731,8.534728033472803,100.0,0.0,20.679363853817797,73.84802740286298,484.12,0.448,84.54631919887109,39.73671300081766,88.0,9.0,15.837963286109678,9172.429047619047,26550.0,0.0,5038.8510430914
328,2024-07-30 03:57:00,2024-07-30 03:59:00,89,meta-llama/Meta-Llama-3-70B,21,shifted,48,14,20.238474434199496,100.0,0.0,36.85417639616151,8.507112970711297,100.0,0.0,20.706962803138364,73.18626216511755,478.837,0.39,84.15235907495473,39.66493577480186,86.0,9.0,15.857115652018987,9153.091534391535,27300.0,0.0,5053.562915733495
329,2024-07-30 03:59:00,2024-07-30 04:00:00,99,meta-llama/Meta-Llama-3-70B,21,shifted,126,43,19.865319865319865,100.0,0.0,36.44671901979888,8.099747474747474,100.0,0.0,20.07385689055593,72.089359375,452.598,0.405,82.7406951961222,39.6311677631579,86.0,9.0,15.779983539125933,9148.778026189715,27150.0,0.0,5069.243287920956
330,2024-07-30 04:00:00,2024-07-30 04:02:00,86,meta-llama/Meta-Llama-3.1-8B,21,shifted,48,14,19.943514644351463,100.0,0.0,36.50691531523605,8.381391450125733,100.0,0.0,20.3969510380341,72.86802210095497,484.27,0.405,84.35324905860288,39.646657571623464,88.0,9.0,15.746814864348494,9178.81975494411,27150.0,0.0,5071.944722220624
331,2024-07-30 04:02:00,2024-07-30 04:03:00,101,meta-llama/Meta-Llama-3.1-8B,21,shifted,126,43,20.0836820083682,100.0,0.0,36.73616672185316,8.684100418410042,100.0,0.0,20.90379902440062,72.45875715453802,478.504,0.39,83.16142419509752,39.64472608340147,87.0,10.0,15.678939633902173,9177.599646983312,27150.0,0.0,5057.508599102751
332,2024-07-30 04:03:00,2024-07-30 04:05:00,90,meta-llama/Meta-Llama-3.1-70B,21,shifted,48,14,19.38730025231287,100.0,0.0,36.09208701132179,8.456759026028548,100.0,0.0,20.73383904523798,72.57245206227806,500.904,0.39,83.36858027314483,39.621414913957935,88.0,10.0,15.662084678209887,9090.963269639065,27150.0,0.0,5098.804955666642
333,2024-07-30 04:05:00,2024-07-30 04:06:00,86,meta-llama/Meta-Llama-3.1-70B,21,shifted,126,43,19.811715481171547,100.0,0.0,36.60836178185245,8.219246861924686,100.0,0.0,20.39030123688498,72.93280008176616,500.904,0.436,84.66548504330252,39.56663941128373,88.0,10.0,15.622366611966163,9048.21365079365,27150.0,0.0,5126.471239259152
334,2024-07-30 04:06:00,2024-07-30 04:08:00,82,meta-llama/Meta-Llama-3.1-405B,21,shifted,48,14,19.94560669456067,100.0,0.0,36.65227488772692,8.041911148365465,100.0,0.0,20.2796777260642,72.40492477514309,480.223,0.422,82.92371235121269,39.69364949577542,89.0,10.0,15.701374732591185,9130.545396825397,27150.0,0.0,5077.31977046379
335,2024-07-30 04:08:00,2024-07-30 04:09:00,80,meta-llama/Meta-Llama-3.1-405B,21,shifted,126,43,20.051046025104604,100.0,0.0,36.54275392086569,7.992887029288703,100.0,0.0,19.8063762568206,72.48855519215044,469.481,0.409,82.8264314823908,39.71340964840556,87.0,10.0,15.70283993648838,9184.631797824695,27150.0,0.0,5057.298868361327
336,2024-07-30 04:09:00,2024-07-30 04:11:00,110,eci-io/climategpt-7b,22,shifted,48,14,20.29539748953975,100.0,0.0,37.06498456123016,8.102928870292887,100.0,0.0,19.9168917824683,72.4077533387844,455.248,0.409,82.59975027259351,39.68874352684655,88.0,10.0,15.72688576806416,9166.71609538003,26700.0,0.0,5050.040261945646
337,2024-07-30 04:11:00,2024-07-30 04:13:00,107,eci-io/climategpt-7b,22,shifted,126,43,20.286610878661087,100.0,0.0,37.0417539092007,8.547698744769875,100.0,0.0,20.683021656020124,73.46864465065502,487.044,0.422,84.17536672338247,39.74106412005457,88.0,9.0,15.864664309370017,9153.853712714195,27150.0,0.0,5032.517791815826
338,2024-07-30 04:13:00,2024-07-30 04:14:00,101,ECarbenia/grimoiresigils,22,shifted,48,14,20.421757322175733,100.0,0.0,37.14224841408724,8.449287510477786,100.0,0.0,20.55608846733861,73.9574135954136,493.834,0.45,85.1225798669408,39.812448812448814,88.0,10.0,15.895811190975191,9174.089467005077,27150.0,0.0,5038.738891018063
339,2024-07-30 04:14:00,2024-07-30 04:16:00,116,ECarbenia/grimoiresigils,22,shifted,126,43,20.519665271966527,100.0,0.0,37.1779773394242,8.497071129707113,100.0,0.0,20.431833183555703,73.1016252384846,503.547,0.424,83.5129217818661,39.81738893431453,88.0,10.0,15.94296721254693,9191.56641042067,26550.0,0.0,5059.603748100656
340,2024-07-30 04:16:00,2024-07-30 04:18:00,122,text-embedding-ada-002,22,shifted,48,14,19.48981868898187,100.0,0.0,36.38491625996986,8.029921700223714,100.0,0.0,20.159224915573137,71.63385064050149,503.547,0.405,81.39728732572028,39.70318887980376,87.0,10.0,15.943891641251453,9161.957213502472,27150.0,0.0,5057.404812954949
341,2024-07-30 04:18:00,2024-07-30 04:20:00,121,text-embedding-ada-002,22,shifted,126,43,19.929149232914924,100.0,0.0,36.67904199437771,8.248601789709172,100.0,0.0,20.40109686485549,71.35702861815207,505.019,0.392,81.12056337128722,39.63804851458163,88.0,9.0,15.869933167548808,9125.52871223484,27300.0,0.0,5077.928551605153
342,2024-07-30 04:20:00,2024-07-30 04:22:00,94,meta-llama/Meta-Llama-3-8B,22,shifted,48,14,20.02845188284519,100.0,0.0,36.752131321390046,8.365884325230512,100.0,0.0,20.42838473102289,71.50034914145543,462.766,0.42,80.92742015054228,39.68629054238212,88.0,9.0,15.90554453314733,9074.853479463716,27300.0,0.0,5136.600916142772
343,2024-07-30 04:22:00,2024-07-30 04:24:00,117,meta-llama/Meta-Llama-3-8B,22,shifted,126,43,19.69568857262453,100.0,0.0,36.62932714413344,8.214225941422594,100.0,0.0,20.21615526569872,71.68515076335878,489.867,0.36,81.77124663156538,39.67484328154811,87.0,9.0,15.910387408558824,9140.581713309122,27150.0,0.0,5093.359213439336
344,2024-07-30 04:24:00,2024-07-30 04:26:00,99,meta-llama/Meta-Llama-3-70B,22,shifted,48,14,19.502512562814072,100.0,0.0,36.38133567697609,8.240167364016736,100.0,0.0,20.410399436621365,71.16345189424912,480.548,0.36,81.6345112969584,39.59689288634505,89.0,9.0,15.886068639561433,9174.862603525165,27150.0,0.0,5045.015622937268
345,2024-07-30 04:26:00,2024-07-30 04:27:00,84,meta-llama/Meta-Llama-3-70B,22,shifted,126,43,19.676150627615066,100.0,0.0,36.452560618321286,8.04560669456067,100.0,0.0,20.10689338310588,71.82524448078496,481.812,0.416,83.88734691778873,39.55273916598528,89.0,9.0,15.840522918074134,9174.089625634519,27300.0,0.0,5033.788503989542
346,2024-07-30 04:27:00,2024-07-30 04:29:00,114,meta-llama/Meta-Llama-3.1-8B,22,shifted,48,14,20.140167364016737,100.0,0.0,36.77319557648288,8.379916317991631,100.0,0.0,20.602737944722016,73.71473943853911,485.177,0.416,85.5636671182915,39.653311529026986,88.0,10.0,15.928402821058782,9168.583915343916,27300.0,0.0,5040.548811308394
347,2024-07-30 04:29:00,2024-07-30 04:30:00,74,meta-llama/Meta-Llama-3.1-8B,22,shifted,126,43,19.10794979079498,100.0,0.0,36.08580159841829,8.262343096234309,100.0,0.0,20.451256109749853,73.14654333605887,462.49,0.429,84.5631260225247,39.60874897792314,88.0,9.0,15.794961439005212,9178.148824650572,26550.0,0.0,5051.296512523758
348,2024-07-30 04:30:00,2024-07-30 04:32:00,111,meta-llama/Meta-Llama-3.1-70B,22,shifted,48,14,19.12928870292887,100.0,0.0,36.11659094369541,7.691213389121339,100.0,0.0,19.568921844822256,71.3451145038168,488.196,0.393,82.02689342775128,39.541019351321886,88.0,9.0,15.701161288549914,9158.084163663345,26550.0,0.0,5054.837305765993
349,2024-07-30 04:32:00,2024-07-30 04:34:00,103,meta-llama/Meta-Llama-3.1-70B,22,shifted,126,43,19.54758909853249,100.0,0.0,36.24430555040459,7.924267782426778,100.0,0.0,19.74989381650797,72.04710374010375,469.759,0.393,83.01223209094266,39.55540393013101,88.0,9.0,15.74947839186002,9169.41764580218,27150.0,0.0,5053.100653668985
350,2024-07-30 04:34:00,2024-07-30 04:35:00,97,meta-llama/Meta-Llama-3.1-405B,22,shifted,48,14,19.531932773109244,100.0,0.0,36.49020881941378,7.8,100.0,0.0,19.77820268343758,71.19952298850575,427.657,0.414,81.95699030672763,39.45155993431855,89.0,9.0,15.625090180566037,9155.154317010309,27150.0,0.0,5068.086384568068
351,2024-07-30 04:35:00,2024-07-30 04:37:00,82,meta-llama/Meta-Llama-3.1-405B,22,shifted,126,43,19.033123689727464,100.0,0.0,35.856177002109284,7.504621848739496,100.0,0.0,19.351344857043795,69.86585292509568,477.222,0.414,81.58772856431338,39.32804811372335,89.0,9.0,15.48711693260574,9117.272173541354,27150.0,0.0,5106.308954394914
352,2024-07-30 04:37:00,2024-07-30 04:39:00,133,eci-io/climategpt-7b,23,shifted,48,14,18.609205020920506,100.0,0.0,35.5553105031596,7.367745535714286,100.0,0.0,18.981822991228007,70.0032251908397,474.096,0.409,81.8879447273031,39.214830970556164,90.0,9.0,15.440082852542398,9035.28933956254,26550.0,0.0,5161.668352913401
353,2024-07-30 04:39:00,2024-07-30 04:41:00,100,eci-io/climategpt-7b,23,shifted,126,43,19.188284518828453,100.0,0.0,36.03250283791784,7.726778242677824,100.0,0.0,19.492478357370167,71.11700708639957,474.096,0.409,83.07514170507882,39.272826383210685,90.0,9.0,15.465706785206349,9036.398690048594,26550.0,0.0,5085.463362397236
354,2024-07-30 04:41:00,2024-07-30 04:43:00,125,ECarbenia/grimoiresigils,23,shifted,48,14,19.986889818688983,100.0,0.0,36.73485924675308,7.892608089260809,100.0,0.0,19.72545699069432,71.53119787408012,478.314,0.384,83.49346539182163,39.367675115835375,88.0,9.0,15.586209811185077,9098.341636633453,27150.0,0.0,5058.729857547511
355,2024-07-30 04:43:00,2024-07-30 04:44:00,93,ECarbenia/grimoiresigils,23,shifted,126,43,20.075732217573226,100.0,0.0,36.78470898026681,8.029707112970712,100.0,0.0,19.81362396851176,72.44345789043336,478.314,0.455,85.80910085422106,39.46034341782502,88.0,9.0,15.601631361813086,9131.877784850414,27300.0,0.0,5060.708744564971
356,2024-07-30 04:44:00,2024-07-30 04:46:00,104,text-embedding-ada-002,23,shifted,48,14,19.979907911259943,100.0,0.0,36.65340308822586,8.6892797319933,100.0,0.0,20.548607353412056,72.96594438386042,527.314,0.375,85.86577775410807,39.525627044711015,88.0,9.0,15.64776754493709,9137.589738130722,27300.0,0.0,5063.099184444493
357,2024-07-30 04:46:00,2024-07-30 04:48:00,120,text-embedding-ada-002,23,shifted,126,43,19.63207810320781,100.0,0.0,36.29330737808731,8.160390516039051,100.0,0.0,19.89598212600144,71.13101117775355,527.314,0.392,82.92615380091736,39.36794766966476,88.0,9.0,15.504645156890867,9126.380372644506,27150.0,0.0,5055.006607706009
358,2024-07-30 04:48:00,2024-07-30 04:50:00,123,meta-llama/Meta-Llama-3-8B,23,shifted,48,14,20.09428172942817,100.0,0.0,36.6325493985824,8.24797768479777,100.0,0.0,20.09792258275365,72.05635250817885,475.202,0.416,84.26098101817918,39.45843554101935,88.0,9.0,15.555656149064193,9119.694704381114,26550.0,0.0,5063.09999655172
359,2024-07-30 04:50:00,2024-07-30 04:52:00,108,meta-llama/Meta-Llama-3-8B,23,shifted,126,43,20.35663457513604,100.0,0.0,36.92172300340538,8.232217573221757,100.0,0.0,19.939067071112675,73.1424161439869,497.144,0.409,85.3444659151731,39.58424209378408,89.0,9.0,15.625657066679835,9147.978923476005,27150.0,0.0,5091.7255092809655
360,2024-07-30 04:52:00,2024-07-30 04:54:00,109,meta-llama/Meta-Llama-3-70B,23,shifted,48,14,20.293723849372384,100.0,0.0,36.88187679977317,8.214734198409376,100.0,0.0,19.82544050002902,72.25621898009271,497.144,0.362,83.40749329688965,39.58724100327154,90.0,9.0,15.6845704229797,9124.40027969019,27300.0,0.0,5079.078723664268
361,2024-07-30 04:54:00,2024-07-30 04:56:00,117,meta-llama/Meta-Llama-3-70B,23,shifted,126,43,19.56401673640168,100.0,0.0,36.43997515964508,7.828451882845188,100.0,0.0,19.51720207590314,71.94784437176342,469.677,0.39,83.74378504526638,39.5990733169801,89.0,9.0,15.673860784759484,9046.445943075616,27000.0,0.0,5117.055284408664
362,2024-07-30 04:56:00,2024-07-30 04:58:00,119,meta-llama/Meta-Llama-3.1-8B,23,shifted,48,14,20.023012552301257,100.0,0.0,36.865348042225705,7.908507670850767,100.0,0.0,19.61201508633579,72.55913409648406,482.573,0.416,84.96862894521972,39.582720087217226,89.0,9.0,15.634927768229572,9104.33591265635,27000.0,0.0,5090.755689204888
363,2024-07-30 04:58:00,2024-07-30 05:00:00,140,meta-llama/Meta-Llama-3.1-8B,23,shifted,126,43,19.56931659693166,100.0,0.0,36.531057240210245,7.960390516039052,100.0,0.0,19.8091365403052,72.2684796947397,468.794,0.431,83.97902531866315,39.54974107386209,89.0,9.0,15.662576275892533,9127.632219166491,27300.0,0.0,5056.360535005643
364,2024-07-30 05:00:00,2024-07-30 05:02:00,112,meta-llama/Meta-Llama-3.1-70B,23,shifted,48,14,19.594979079497907,100.0,0.0,36.38477422803867,7.774476987447699,100.0,0.0,19.30029098061667,72.08414036522214,476.433,0.382,84.05781222243611,39.57454347233578,88.0,9.0,15.650149224957728,9135.953035752063,27150.0,0.0,5051.211929460673
365,2024-07-30 05:02:00,2024-07-30 05:03:00,81,meta-llama/Meta-Llama-3.1-70B,23,shifted,126,43,19.26747593135203,100.0,0.0,36.229702241242,7.711715481171548,100.0,0.0,19.31801203373008,71.4497698282911,475.402,0.4,82.51334422344283,39.53188879803761,88.0,9.0,15.667545717936198,9132.094706632653,27000.0,0.0,5074.191571968163
366,2024-07-30 05:03:00,2024-07-30 05:05:00,107,meta-llama/Meta-Llama-3.1-405B,23,shifted,48,14,19.33012552301255,100.0,0.0,36.263699398740144,7.890376569037657,100.0,0.0,19.38492549381149,71.42185391114745,512.865,0.377,82.7994639591363,39.42899972744617,88.0,9.0,15.643718924045409,9111.535130545532,27300.0,0.0,5070.78845291523
367,2024-07-30 05:05:00,2024-07-30 05:07:00,109,meta-llama/Meta-Llama-3.1-405B,23,shifted,126,43,20.11804102134785,100.0,0.0,36.84680536366117,8.333054393305439,100.0,0.0,20.1907074339124,71.18175988007631,461.189,0.431,82.49397184507002,39.39138729899155,88.0,9.0,15.760613496840664,9119.840783312047,27300.0,0.0,5079.919026834219
368,2024-07-30 05:07:00,2024-07-30 05:08:00,102,eci-io/climategpt-7b,24,shifted,48,14,18.68870292887029,100.0,0.0,35.81477858951674,7.552301255230126,100.0,0.0,19.251404110105543,70.56129354047424,472.362,0.431,81.40225392199453,39.34587080948487,88.0,9.0,15.672953443763516,9121.282294344473,27150.0,0.0,5086.442894512835
369,2024-07-30 05:08:00,2024-07-30 05:11:00,145,eci-io/climategpt-7b,24,shifted,126,43,19.31241283124128,100.0,0.0,36.08159039777895,7.781589958158996,100.0,0.0,19.296225118735915,71.30949018806213,502.05,0.425,83.47776337517163,39.489983646770234,88.0,9.0,15.708527059127679,9135.240722891565,27300.0,0.0,5125.118543204481
370,2024-07-30 05:11:00,2024-07-30 05:13:00,135,ECarbenia/grimoiresigils,24,shifted,48,14,19.59218967921897,100.0,0.0,36.30254727952116,7.867224546722455,100.0,0.0,19.71836298921382,71.49502725538294,502.05,0.413,84.08450000437433,39.545380212591986,88.0,9.0,15.692916792541613,9149.038852424306,26700.0,0.0,5194.373993200001
371,2024-07-30 05:13:00,2024-07-30 05:15:00,123,ECarbenia/grimoiresigils,24,shifted,126,43,19.995534468322635,100.0,0.0,36.69764158602577,8.037935843793584,100.0,0.0,19.838668786494047,72.15460915780866,512.253,0.413,84.9991688107919,39.576178795312074,91.0,9.0,15.688557934424937,9225.96420249947,27300.0,0.0,5132.617127021876
372,2024-07-30 05:15:00,2024-07-30 05:18:00,146,text-embedding-ada-002,24,shifted,48,14,19.570432357043234,100.0,0.0,36.40190028364673,7.905718270571827,100.0,0.0,19.689031493546487,71.94555939480676,512.253,0.403,84.70411331111607,39.58687653311529,88.0,9.0,15.68535225937238,9206.65611362374,27300.0,0.0,5100.934776676245
373,2024-07-30 05:18:00,2024-07-30 05:20:00,140,text-embedding-ada-002,24,shifted,126,43,20.05857740585774,100.0,0.0,36.79280980632509,7.80557880055788,100.0,0.0,19.48941940818916,71.24844862360315,463.068,0.403,82.90799467835764,39.52521122921777,88.0,9.0,15.655009179853314,9214.90733100603,27300.0,0.0,5119.932734433425
374,2024-07-30 05:20:00,2024-07-30 05:22:00,120,meta-llama/Meta-Llama-3-8B,24,shifted,48,14,18.7860529986053,100.0,0.0,35.855157617117044,7.614783821478382,100.0,0.0,19.0807949127556,70.88514830970557,467.863,0.416,82.62885862044317,39.488416462251294,89.0,9.0,15.619196917574154,9274.446402037784,27150.0,0.0,5157.489533002543
375,2024-07-30 05:22:00,2024-07-30 05:24:00,145,meta-llama/Meta-Llama-3-8B,24,shifted,126,43,19.145885634588563,100.0,0.0,36.027188943072126,7.765969316596932,100.0,0.0,19.258612465322106,71.74212213740458,509.879,0.403,84.69238538701389,39.454619787408014,89.0,9.0,15.550509518687358,9240.999252615844,27300.0,0.0,5124.272452258508
376,2024-07-30 05:24:00,2024-07-30 05:27:00,152,meta-llama/Meta-Llama-3-70B,24,shifted,48,14,20.27726638772664,100.0,0.0,36.94071927146433,8.261924686192469,100.0,0.0,19.883877823478343,72.33291087489779,480.51,0.403,85.43371449216208,39.46892886345053,88.0,9.0,15.682668139734242,9261.163954237834,27300.0,0.0,5163.232107829301
377,2024-07-30 05:27:00,2024-07-30 05:29:00,141,meta-llama/Meta-Llama-3-70B,24,shifted,126,43,19.688981868898185,100.0,0.0,36.535674739609256,7.848535564853557,100.0,0.0,19.33948902132493,71.45495121286454,499.088,0.408,84.2853637283687,39.440992095938945,88.0,9.0,15.632541580542357,9199.875319420784,27150.0,0.0,5210.87567138113
378,2024-07-30 05:29:00,2024-07-30 05:32:00,143,meta-llama/Meta-Llama-3.1-8B,24,shifted,48,14,19.95481171548117,100.0,0.0,36.76143483839776,7.705160390516039,100.0,0.0,19.50086818789588,71.47530498773509,502.247,0.36,84.89256795025163,39.40310711365495,88.0,9.0,15.674392557381926,9198.455597843324,27000.0,0.0,5138.3754790753455
379,2024-07-30 05:32:00,2024-07-30 05:34:00,153,meta-llama/Meta-Llama-3.1-8B,24,shifted,126,43,19.82092050209205,100.0,0.0,36.71107264329373,8.008647140864714,100.0,0.0,19.984429848429656,72.24828073044428,505.421,0.36,85.54507324186191,39.53420550558735,90.0,9.0,15.848097743087049,9207.864775865732,27300.0,0.0,5119.89372379936
380,2024-07-30 05:34:00,2024-07-30 05:37:00,152,meta-llama/Meta-Llama-3.1-70B,24,shifted,48,14,20.097350069735008,100.0,0.0,37.11005976746279,7.841841004184101,100.0,0.0,19.49779151190977,71.71013000817662,489.007,0.442,84.96655564699722,39.48098937040066,88.0,9.0,15.800012888634477,9267.59014308426,27000.0,0.0,5156.072311301366
